gid,id,routecir,route_no,route_id,length,geom,source,target,array_route_id
98,0,Violet,5,V,783.7652787,0102000020E61000006000000096C8AAADFD3C53407227220DB8042140939C71A1FE3C5340A491F0B8BE0421400E130773FF3C5340CCA9CCEEC20421408F0C58CB003D5340843EB503C9042140B02B1B43013D53409A30E77FD004214041BBFC7E013D53400A8749A5D504214041BBFC7E013D5340D1144B78DF042140E8632A25013D5340A7C8F604E6042140958F1352013D5340C1BA2881ED04214079F30B61013D5340764F1196F304214079F30B61013D5340E7A573BBF80421403857F775013D53401DD55FD3030521405E570470013D534049A2B3E90B05214065D554C0013D534099628F0B16052140DC53CCFE013D53401A32B3C21D052140362B32A8023D5340BCEA5BA72D05214043AADDCE023D5340B2D50B003105214018A975FE023D534055BEEBB73405214038A82722033D53403BB30F7C36052140142510A2033D5340DD67DB7942052140D0A246FE033D53407334FBA74A0521400B768F4D043D5340D7C0449E51052140A3DED89E043D5340FF834A015B052140F55C43E3043D5340C86622A75F052140B2DA793F053D5340B63C8258660521404958A3A1053D53403B1316F26C05214091F29B2C063D5340597B3E0B77052140E3700671063D5340A25ADE3F7C05214075E8BAA4063D5340B83321EC7F052140F9E2ADA7063D534014C8C5AE80052140ADD9BAD2063D534036651DC88B0521400EEF63BB063D534086B3C5D596052140D66E50C4063D53403D99A1049B0521402DEE15DF063D53402E84515D9E052140F9D53ADE063D534054A01418A7052140CF6DF5ED063D53403AC2E039BD0521403B6DC105073D534020B0941BC005214028EDBA08073D5340F27A1891C80521405EC7B46D073D534052A4110FD8052140D867B6ED073D534041C92287EE052140CC1B7CEF073D53406408EB14EF052140E057B410083D5340C0CB7D76F9052140A851B632083D53405CDD1B1704062140E0369929083D5340E1E1319E0E06214095367F35083D53405BD0196811062140A4342937083D5340267AD8D01306214069B821EB073D5340A74E010B260621406EB97CC1073D5340842ED5272B06214009BB0B80073D534080F3508B34062140013DBB2F073D5340F29F44D6410621402C3E2300073D53400762BCB04B0621409D3E4AEE063D53403C44606E5006214032FCBD58063D5340E01C551C62062140DA7CF83D063D5340F9F31C9E680621401DFFC1E1053D5340C2A2E08975062140A07FEFCC053D5340CD6458647F062140CB80579D053D53404745606984062140CB80579D053D5340231EC4A38A0621408D82F355053D534046A9233B9D06214047833438053D5340757DE733A40621402183273E053D534056642B33A8062140A5035529053D5340781C2FA2B306214092834E2C053D5340870B4B54B60621400284751A053D534093F3F623BA06214073849C08053D534099CDC22EC00621409E8504D9043D53400CB53A16C4062140815751DC043D5340E270279FD40621406D5A5565043D53407EE3FE1DEB062140A812E76E043D5340220369E0F1062140C0B737D7033D53409AE0C40E13072140608498CF033D534001C65158170721408CC637A9033D53402092BCEE2C072140E84E57B0033D5340001F50633307214028BF37C0033D534000E1B5C64107214068B037EE033D5340434DB2EA4C07214066DC0415043D53407C3118E6580721405756E90B053D5340C8AFFF886D07214025542665053D5340A9622FCE7907214091D0E7F6053D5340D128130283072140BE4E4541063D5340BFFE72B389072140CC4AE6E1063D53403C8CA2EB9B07214052C5FEC0073D5340D6F099A5B4072140300FF555083D5340BA17508AC0072140B02136C8083D53403F008992CD07214060F53552093D534020F68426DA0721404ABD3308093D5340E8B51CC0E60721401FBCCB37093D53403F84D8A6EE072140403873D5093D53409B607452F407214056B264C60A3D5340825C08F9F4072140A942B7DD0B3D5340443B1DAFF4072140B97A5E8C0C3D53405AA5F4FEF407214055BF2BF00C3D53407CC4B776F5072140C5D1607F0E3D5340BF023E66F6072140DB8CC3B40F3D5340BD023E66F6072140F34726EA103D534015AB9BA5F7072140E59425DF113D534081817BF9F8072140,113,114,{V}
99,0,Violet,5,V,455.3778049,0102000020E610000037000000E59425DF113D534081817BF9F8072140ABCA110A133D5340301573F5F7072140200F773A143D5340ECD6EC05F7072140CEDC7632163D5340A9986616F6072140DC11B18C183D5340E26C7CBEF4072140CC4630051B3D5340E16C7CBEF4072140F89C2F161D3D534040947D26F1072140407103501F3D53408E98E76BEB07214092E2E8A5213D53404BC727FCE3072140C25A31E4223D534096E14BCDDF0721409F540FDE233D53401DF36303DD072140B9791B87243D534052BD6E74DA0721401ACD7110253D53407C0A844BD9072140B4448666263D5340A5125CFED7072140D63D237E273D5340400C2004D907214074399D30283D5340CA05E409DA072140C233A218293D5340B4F397EBDC072140C7AA82862A3D534020C6BF2BE4072140A698F7A42B3D5340994E5B4BE807214044A0DA322C3D53408F98E76BEB072140DC9AF90E2D3D5340C27A8B29F0072140DD17EF882D3D5340526DDF4CF2072140ED9085A32E3D5340994C7F81F7072140B80A5DA02F3D53400F2D8786FC0721403707252F303D5340081FA7C1FE072140A7FAC62E323D5340B2E8C266070821407D7654D8323D5340AFDAE2A109082140F7EEB60A343D5340E3BC865F0E082140E7689B01353D534096A2628E12082140ECDF7B6F363D5340C476268719082140A25C57F5363D53403E6C7E331B082140015A6D60373D53408759FE2C1E0821402F55C024383D53402B3B6E022308214004545854383D5340F62B266D250821407BD2CF92383D53404819A666280821400C4F9E1E393D534083DC851132082140DB4CDB77393D53406DA405FE3A082140F54A32C5393D5340AD6E558B430821403A4AF1E2393D53404E5735434708214047C99C093A3D5340F827C1CA4E0821401CC834393A3D5340300A6588530821400447D3653A3D5340CEBE30865F08214081C6A57A3A3D5340938548A2680821408E4551A13A3D5340FE235C2878082140684544A73A3D53408808D0867C082140F8441DB93A3D53400CDF632083082140434537AD3A3D5340418DF32390082140E5C416BC3A3D53404C418B399C08214050C4E2D33A3D534000ECE2CBA9082140C7425A123B3D53400A6C6627BE0821404B407D773B3D53402AE9E5F9D20821400DBF0EAA3B3D5340AFBF7993D9082140CA7EF0903B3D53404A5FF577E408214045A4FA7C3B3D53404E055894EB0821407B9DAC623B3D5340CBDBC7C0F0082140,114,115,{V}
100,0,Violet,5,V,587.0014844,0102000020E6100000340000007B9DAC623B3D5340CBDBC7C0F0082140D824D8C03B3D53409500624EF70821407D2D95443C3D5340811EE52AFE0821407088A57C3C3D534080C825A202092140E83BF7293C3D5340F085647E0B092140BD3A8F593C3D534031494429150921401036EF173D3D53407628E45D1A092140BD2D0A6B3E3D5340212614BD1A092140A07EA4B83F3D5340E09717D62E0921402C3CA487403D5340BC21149E39092140F3992891413D534093FB463D4A092140A298B3C6413D534004E3BE244E092140359277CC423D5340D598F2F259092140D98E4C55433D5340C267E2C1610921403308FD63443D5340B4109E9B6F0921408C7A3D90463D5340A07765F6870921403271FD0C483D5340282155B8950921406B6E067E483D53401E0C051199092140B8EB15EC483D5340D9F850229C0921402F6A8D2A493D5340BDED74E69D0921402B5698594C3D53403B821401AF0921407F4473294F3D5340D047C44CB8092140A13D1041503D53400731D8ECBB092140E2B86902513D53405A2C38ABBC09214060A8ACA2533D5340D213B092C0092140B5137DEC563D5340EAF1E7F6C5092140911872C45B3D5340B03D0EB9CD092140E6EEB0C75C3D5340ADBF6FF5CD092140014737D55F3D5340BBC0CA06D009214095D33120613D534066ACBB06D10921407744F087633D5340CB9DA759D30921403B33F245663D53408991634DD5092140EC5816CA6B3D53401D06E1D1D8092140F8244E876F3D53407F402206DB09214038FA940E703D53408037E055DB0921404C7A93BA743D5340402DDF91DE0921407C001336763D534060B7DE01E009214069959283773D53403A7CDEB9E0092140BC3112BA783D53402141DE71E109214030E491AB793D53409FADDD3DE309214020A991637A3D53403C37DDADE4092140C411C3B47A3D53405E2D9733E6092140C47111107B3D5340782DDCE9E7092140F72EF6507B3D534008F95E90ED092140A42D81867B3D53401EDC502AF20921409F2C26B07B3D534013C090A0F6092140D6AC39A77B3D53406BA85664FA092140E0ECBCA57B3D5340FC87108DFF092140886DF78A7B3D534032571A50070A21405A25EB4B7B3D5340DFE49967170A214049ED439D7A3D5340E4387C56290A2140215C01857A3D5340BCB365AF2D0A2140,115,116,{V}
101,0,Violet,5,V,276.4294459,0102000020E61000001F000000215C01857A3D5340BCB365AF2D0A21400A2CF2C77B3D53407ED19C50450A2140742BBEDF7B3D5340D86B447D550A2140042B97F17B3D5340B6B64B4E720A2140B42922277C3D53407645EA0DAD0A2140AF28C7507C3D5340F7E0F90ABD0A2140D428D44A7C3D53401D6C59A2CF0A21401F29EE3E7C3D5340490599FEDF0A2140F427866E7C3D534067E3D062E50A21403F28A0627C3D53405CC710D9E90A21403927458C7C3D53404DAB504FEE0A214084275F807C3D5340D74DD02EFD0A2140C8261E9E7C3D5340BCA6B7C4170B21405826F7AF7C3D5340007FE7161E0B21403326EAB57C3D53406F510F57250B2140A32611A47C3D5340BA293FA92B0B2140CE2779747C3D534010D2C69A390B2140492A560F7C3D5340259BAE57420B2140BF2BD8D37B3D53404280569E460B2140EA2C40A47B3D5340926DD697490B2140CB2D8E807B3D5340E05A56914C0B2140AB2EDC5C7B3D5340804AA62B4F0B21409130850F7B3D5340A62F4E72530B21407131D3EB7A3D53406D122618580B2140B4DCEEB27A3D5340C4D605F3590B2140A63607837A3D5340541702F25B0B214015A725477A3D5340CB0B2F915D0B21408DDB332B7A3D534067101BB05F0B2140812648037A3D5340E2C8376F610B214061F88093793D5340A7DDE20D640B21407320D1F5783D5340FD5D32006A0B2140,116,32,{V}
102,0,Violet,5,V,256.5732455,0102000020E61000001700000092687B4B8F3D5340733140E26510214038551EA88F3D5340417D317869102140F0043EA2903D5340002C2ECD7310214064B7BD93913D5340E0902A087F1021401C4F9DD8923D5340E07F26B38B10214048D51C54943D53403F40210D9C102140F89C7C03953D5340FC841F71A1102140E855DCE0953D5340C0B11C3FAA10214050FDDBF4963D5340822C1935B510214078BF7BB5973D534041B916D8BC102140281B3BB5993D5340BF9611D6CC102140BC84DA899B3D534060430D50DA1021408448FB999C3D5340DF05872AE2102140DCDBF9979D3D53406363087FE91021402C6CD9F39E3D5340801205D4F3102140D0099A3E9F3D53409D218AD0F5102140E042C11FA03D53409DB031CCFB1021407DE4789AA03D53406077010FFF102140B45D383EA23D534001B5FCE10D11214028E157C2A33D53405F30F62F22112140648A97D0A43D5340FE57F14731112140B40ED751A63D5340406EEBB24311214028B5B668A73D53403EAEE7604F112140,117,118,{V}
103,0,Magenta,6,M,649.2417898,0102000020E610000010000000B72F2E55E93D534002C4DACEADF62040A2C17316DF3D53400D57047FB9F6204095C85A58DB3D5340A1CC291CBFF62040D7133F97D93D53408779EE66C9F620403F912749D73D5340105839B4C8F6204081CEA44DD53D5340681EC022BFF62040E25817B7D13D5340ACC090D5ADF620401FBFB7E9CF3D53404546CEC29EF620403562669FC73D5340CB9D60FF75F620402A36E675C43D534036AE7FD767F620409B0F7926BF3D5340A92D494B5CF620401155F833BC3D534031A48AE255F62040B7D26BB3B13D5340F7544E7B4AF62040562B137EA93D5340BEF2203D45F62040D7338463963D5340AC08371955F62040BC9F3C878D3D53408F0F690A53F62040,119,120,{M}
131,0,Orange,7,O,207.0814622,0102000020E61000000C000000E0DB5312CB3C53401565DA0469042140682101A3CB3C534020EEEA556404214032E27A6FCD3C534010C4E86B5C0421404AABFFC2CE3C5340AE5CDB9B4B04214035779AA3CF3C5340A992D65D3F042140A0FF2F26D03C5340A1C8D11F330421406109A44AD23C534074E27543E5032140B7E4DE69D43C53400077B636B0032140382E8083D53C5340BE6B0D5EA7032140CA0EEDA4D63C5340607F8288A2032140F2B06BA3D73C5340D5BE48139D032140BB7EC16ED83C5340FAD51C2098032140,66,158,{O}
104,0,Magenta,6,M,684.4396454,0102000020E6100000290000002C12ED17013D534068E70F0B9BF92040A3355896023D53409A9AFD3D8DF92040FDCFF1510B3D5340936E65B776F92040A897EBDE0C3D53408F523BC773F92040D4EE31CF0D3D5340E56BA87373F92040D3CF98080F3D534038D15C2572F920407F3D3618103D5340903611D770F92040544E611D113D534038B532356FF92040D5F9D770133D5340E1172AA36AF92040566A8B0D143D5340DF6371A869F9204056F195C9143D5340347DDE5469F92040D6BBA5E3153D534035156D5F67F9204082B04DAF173D53408912B01B64F9204082EB1066193D534031DD187F61F92040D8E5E44B1A3D5340848E14365FF92040033D2B3C1B3D5340310D36945DF92040D94D56411C3D5340320D36945DF92040AF8B2F851D3D534081EE4E6057F920405AAD858F1F3D5340807EA69F4BF92040DBA443E8203D53401F25AE473CF920403172698F213D5340CB6B7BC534F92040B2B56EED213D5340C99B98DA30F920405D230CFD223D5340C4DFA81426F92040328E937F243D534064BE049D1CF92040089FBE84253D5340B783F37813F92040DE558D0C263D5340B867C98810F920400853777F263D5340B8FF57930EF92040D2E888BB263D534061E959BD0AF920403DEA1382263D53400D3E3CB304F920401631EC30263D5340686803B001F9204073841F5B223D53405118346CDEF820406D8FDE701F3D5340EC85C954C1F820400EA14ACD1E3D53409885764EB3F8204092B3B0A71D3D534010768A5583F8204026FDBD141E3D53402DB308C556F82040FC3559A31E3D5340E89C9FE238F82040973C9E961F3D53409DE6E44526F82040BADE3653213D5340A58636001BF82040239FC6852B3D5340AC32B669FFF72040598B4F01303D534035583849F3F7204096140E73383D53407445CE67E5F72040,94,121,{M}
105,0,Magenta,6,M,624.0938519,0102000020E610000010000000A108F368743D53408ED60748EAF720409A5C8C81753D53406667D13B15F820405262D7F6763D534040334FAE29F820404A09C1AA7A3D5340CC552C7E53F8204033AD4D637B3D5340B1AA251DE5F820403602F1BA7E3D5340D96F26A60BF920402FDD2406813D5340F04718062CF920405DF92CCF833D5340209A79724DF92040BCE7C072843D534037F9F4D896F92040BB7F2C44873D5340194CFC51D4F9204007B5DFDA893D53402DB4739A05FA20409641B5C1893D5340FF5C34643CFA204025CE8AA8893D53404169A85148FA2040B704FBB9873D5340BB874E8871FA2040389AE964863D5340DD554FAB88FA2040A34B21EB843D534095A7CEFE9BFA2040,122,123,{M}
106,0,Magenta,6,M,282.8766216,0102000020E61000000D000000A34B21EB843D534095A7CEFE9BFA20409681D594843D53407A36F3D1AAFA2040E0BDA3C6843D5340D670917BBAFA2040A37BFAE0833D5340D3E5DCA9F5FA20404C59455B833D53406AF36D888BFB2040344AEEA2833D534052F833F094FB20409618EB2F843D53405096F9B69FFB2040EC904FD5843D5340B6DC251DA6FB2040B91915A2853D5340D8B33D8FA9FB20404406A435883D53409DC9B273AFFB204008AD30708A3D534053CD7CB7B0FB2040E72F84C38B3D53400A1E3836B3FB2040046943B48C3D5340A9B6E56DB6FB2040,123,124,{M}
107,0,Magenta,6,M,352.0666886,0102000020E61000001000000081F8AF62A73D534086CF317B34FC20400EA782F7A73D5340AD4D79EC3CFC20402F10C585A83D534081B061C367FC2040E255C7A4A83D53408450E21971FC2040E6E80695A83D5340C09977ADABFC2040E6E80695A83D534007441452C2FC2040CE7689F3A83D5340AE778B8CD3FC20407FFA912EAA3D534072C5C868DCFC204010E69DE7AB3D534036130645E5FC2040056CFA06B03D5340F8E20C41E6FC204098512CB7B43D534089041A6CEAFC20409146054EB63D5340588FFB56EBFC2040D572F6B3B83D5340A0559F6BFBFC2040DC2DC901BB3D53406C0A647616FD2040390D471ABB3D5340C241C02D4AFD204055083FCCB93D53403BDAFF006BFD2040,125,126,{M}
108,0,Magenta,6,M,842.4023785,0102000020E61000001600000055083FCCB93D53403BDAFF006BFD2040655E026DBA3D5340F80C1FE17CFD20405C38838CBA3D53400D408112B0FD204058A5439CBA3D53400C558A62FBFD204088893EDFB93D5340B388019D0CFE2040A8213B61B93D53403CE560651AFE2040D0DFB6C3B83D5340E557F38F2FFE20406C84814DBA3D53406F32893845FE20408AB7E303C13D53409329A0CB9CFE2040499D8026C23D534055DD239BABFE2040145FED28CE3D53406A28B517D1FE20406133C005D93D5340C6DB4AAFCDFE204001C3F2E7DB3D5340F4CDFDD5E3FE2040D109C963E03D534058D5146737FF2040A6B80D11E13D53403FB7BB854FFF2040ADDE8CF1E03D5340299962A467FF2040FD5A84B6DF3D53407F7E87F991FF2040F1A1C5E5DF3D53405442D536C2FF2040C093B8A2E23D534020F5AC6306002140F7CDFDD5E33D53406B67D13B1500214004810377ED3D5340F9F715913A002140A32E089BF03D534092BB2AAB44002140,126,127,{M}
110,0,Magenta,6,M,309.3173829,0102000020E61000000500000094FB500E0B3E5340D993652DAA022140EAAC3C1E103E5340593FA488DA022140558D410C123E5340EE53C0ECF102214032C4A81F193E534014034821960321409A0736E81F3E53405A8249ADEC032140,128,129,{M}
111,0,Magenta,6,M,525.5773893,0102000020E6100000180000009A0736E81F3E53405A8249ADEC032140D4837260233E5340F02658E01504214088D42DDF253E534012198A5C1D042140039C4E96273E5340D1625E99230421408A185B75293E5340FA4DA9D32E042140B7EC09152A3E534087DA6A0B3F042140C2A1F53C2A3E53402F595EBF56042140B7EC09152A3E5340E8D06A3172042140AB371EED293E534038A700A6880421408A185B75293E534068B99CD3AC042140528FC0AD283E53408FCB3801D1042140190626E6273E5340AF0B0D640A052140CF050CF2273E534032A71C611A0521403F0633E0273E5340453CF0632B05214045078EB6273E5340B4DA03EA3A0521404B08E98C273E53401E7917704A0521409F114CFE263E53401E1E667B5E052140CA12B4CE263E53405F2645E585052140A80C92C8273E5340093FD4B4AA0521403388057E283E5340F6E78F8EB80521402470B682283E5340BACFB768E505214061874AA1293E534028AB6EB4FF0521401842B69A2A3E534036131BDF1706214042EDEAFA2A3E5340A19FA9D72D062140,129,130,{M}
112,0,Magenta,6,M,193.6270758,0102000020E61000000500000042EDEAFA2A3E5340A19FA9D72D0621407235B22B2D3E534054A35703940621405C5F60FF2F3E5340DB3752F8B406214086AD6589333E5340B1EA888BB20621409B1029BC3A3E5340FA496BC2AC062140,130,131,{M}
113,0,Magenta,6,M,643.7318576,0102000020E6100000110000004DAC42B9233F53408541F4FF050521409F6C8A79253F53404A9C4C04EF042140EAB303AE2B3F5340552E54FEB5042140C45BE7DF2E3F53402232ACE28D0421402FC4EA8F303F53400534D8D479042140C7629B54343F534074C7629B5404214097900F7A363F5340F3052D2460042140EAE639BF393F5340809DB5AC7D042140A779C7293A3F5340DD68006F81042140D1915CFE433F5340C8E9B298D8042140C8EA56CF493F534028637C98BD04214056F5F23B4D3F5340C3FBAA5CA804214069E55E60563F53401E588E9081042140E8BF07AF5D3F53407A8E8F1667042140452C62D8613F5340EB3504C7650421402C82FFAD643F5340679AB0FD6404214040EE6CD96B3F5340E3AAB2EF8A042140,132,133,{M}
114,0,Magenta,6,M,701.5506023,0102000020E61000000D00000044334FAEA93F5340BC6F438CD7042140AEF4DA6CAC3F5340145CACA8C1042140D940BAD8B43F5340A610C8258E04214036CAFACDC43F5340121DC9E53F042140919A7631CD3F53407653CA6B2504214050C8CEDBD83F5340BA8102EFE40321400ABB287AE03F53401B9B1DA9BE0321406E4C4F58E23F5340F83FC05AB5032140F986C267EB3F5340D867CEFA940321407D7C4B26E93F534086DB553686032140CE6E2D93E13F53405985949F540321405F97E13FDD3F5340D828EB3713032140B9385DBBD93F53407406C36FF9022140,134,135,{M}
115,0,Magenta,6,M,656.2707382,0102000020E610000010000000B9385DBBD93F53407406C36FF9022140BF823463D13F5340E738B709F70221403F74417DCB3F5340441328621103214076374F75C83F5340EF6987BF2603214043ACFE08C33F5340A44E401361032140D95DA0A4C03F53405BEF37DA710321400A4AD1CABD3F534009C9022670032140B98B3045B93F53403E213B6F6303214016C1FF56B23F53406712F5824F0321400169FF03AC3F5340E4F90CA837032140A0A70183A43F53400ECEE0EF17032140AED7F4A0A03F534094F59B89E90221402670EB6E9E3F5340A988D349B602214062F3F9EC9D3F53409C3488CAAA022140994BAAB69B3F53408D463EAF780221401954C0E2953F53400B78F41A16022140,135,136,{M}
116,0,Orange,7,O,122.6670233,0102000020E6100000030000003BD164B5AF3C5340AE064A65E5F6204016CB1533AC3C5340CD1118EBBAF62040609335EAA13C5340E7C30EBE8BF62040,137,138,{O}
117,0,Orange,7,O,284.9506709,0102000020E610000007000000609335EAA13C5340E7C30EBE8BF62040BC78BED3A23C534039E9AF7F25F62040CC94A4C2A23C534014C7339C1AF62040C1CE4CB5A13C5340B0F8CB6514F62040496F7190A03C5340D90DE02013F6204078BDBFB39E3C53405D2DAFA913F620403E8FF6E4863C5340071357DF0AF62040,138,139,{O}
118,0,Orange,7,O,402.5144581,0102000020E6100000030000003E8FF6E4863C5340071357DF0AF620408740DD734E3C5340657C8D1809F620405D31C8024B3C534098EE642607F62040,139,140,{O}
119,0,Orange,7,O,357.5326145,0102000020E6100000050000005D31C8024B3C534098EE642607F62040FD7FA3FE483C53409BD896E410F6204093C3279D483C534093BDA59C2FF62040A77C08AA463C534072F4F8BD4DF7204029417FA1473C5340B77306EBA4F72040,140,141,{O}
121,0,Orange,7,O,434.2751762,0102000020E61000000A0000004634A37A463C534088A93EA1E8F7204041AC2CF9453C5340440418FD26F82040A5675F95453C5340C664EF725AF82040713B342C463C53409028ED0DBEF82040C2137AFD493C5340215B96AFCBF8204088669E5C533C534059F78F85E8F820402F4FE78A523C53401FB75F3E59F92040B6072EC4513C53409ACA7E7F7CF92040F7521203503C5340068391178CF920405ACE22CA4D3C5340E7EA9FF18EF92040,142,143,{O}
122,0,Orange,7,O,619.0429692,0102000020E61000000D000000848854352E3C53405B0FCD7063FB2040983F1BF32C3C53405FC6932E62FB20400E1BAF5B2B3C53406012DB3361FB2040DC53C0AA1E3C5340AC6F581A56FB2040525662A81C3C5340D25F7C2157FB204092459A78073C53406AA46C91B4FB2040AC545051F53B5340323D618907FC204066DCD440F33B5340F374AE2825FC20400C5D84DCEF3B53400F06FF8994FC2040F677A778EE3B534014FB0B68B0FC2040B3392189ED3B5340A3160F0EC4FC20408514E703EC3B5340DDFA7206D3FC2040C45F9335EA3B53406A015768D6FC2040,144,145,{O}
123,0,Orange,7,O,901.8450187,0102000020E61000001500000029FE6C9AAD3B5340B45FD27366FE2040D6B99AEAAA3B53402B5BA31C81FE20407F9218C6A93B5340EFC98392AAFE2040FEC708ACA83B53404FD734E5BAFE20407EA39C14A73B5340A7DCAE6CC1FE20407FA1478C9E3B534060AE450BD0FE2040710C24C2923B5340164E4C26EEFE20409BFBF8BC913B5340195683F1F7FE2040465B8154913B5340CB90941501FF2040F033FF2F903B5340332A181920FF2040C4825CC28E3B5340F3DC08C93EFF20401363997E893B5340635DDC46030021403D1059A4893B5340B7BDDD921C00214024B4E55C8A3B5340A1D3F36E2C002140069E7B0F973B53408B8D791D71002140967B8159A13B5340E33B31EBC500214000E48409A33B5340BD07AF5DDA0021407CB779E3A43B53407D3FFCFCF7002140350BB43BA43B53402700FF942A0121405CA656A4A23B534086454B4A7C0121405A8E46F4A13B5340D3D0DE2A99012140,146,147,{O}
125,0,Orange,7,O,284.0580541,0102000020E6100000030000007560C77F813B5340D2472A9D59042140B01C2103793B53403A05C078060521408195438B6C3B53400A3A104878052140,149,150,{O}
126,0,Orange,7,O,302.0194607,0102000020E6100000080000008195438B6C3B53400A3A104878052140BE448F21693B53402C9E96908B052140DD1F2503663B5340A3665E81A9052140E590E394623B5340A8BBE7A9D705214031402816603B5340735A450F0C0621403B1A87FA5D3B534097C79A9141062140E31C75745C3B53401CEA77616B0621407295DD825B3B5340A7F8646AB7062140,150,151,{O}
127,0,Orange,7,O,427.4943283,0102000020E6100000070000007295DD825B3B5340A7F8646AB7062140C79EB1185B3B5340CE43C83C2C072140BA9411785B3B534065F94341960721409D85D3835C3B5340004D11784F082140C9DC19745D3B534012196FD46D08214074A413015F3B5340D07F187F8D082140992D5915613B5340BB1E9617AA082140,151,152,{O}
128,0,Orange,7,O,979.7918248,0102000020E6100000150000003644A33B883B53402D0C80A77F0B2140393D6F86883B5340A073404B650B21402CE66C93863B5340527F27FA470B214085ECB307863B53403C7659E3350B2140895C7E38843B534052696299210B2140E1DD5CDA853B5340976A2AE4030B21408D2C6123883B53402D4D0BFBDF0A21403B860B0E903B53402F72DAA4510A2140E9774403963B5340EFFD52F9E20921406BD77351993B5340CE9DEB20AC09214043E52F809E3B534093E5533B48092140190470FDA03B53402DB4412D2B0921401B209AEDA33B53407385EC62110921407390F440A83B5340B33236DDEA0821404F8ABD4AB43B5340C5BBF1ED78082140CF54CD64B53B5340C0B3BA226F082140512DF2F6B73B5340BA431262630821407311AB62C13B5340023763654608214004BFF0C1C53B5340F62079F138082140B0C1AD05C93B5340F01842262F0821400529C297D33B5340BE4F2D6C17082140,40,153,{O}
129,0,Orange,7,O,755.2621213,0102000020E61000000E000000BAB865D1053C53404D5CD8E43A0721402B35A4DD073C53400B4B68C63307214001CDD99E093C534001A36B2522072140B0E3BF40103C53404E47C7D5C80621400A1B7AC21A3C534093DA38FB6B062140D55E44DB313C5340956BD102B40521409B3B61CB363C5340C5C4C9D2950521401D4F49143B3C5340B0AC24717805214098FD1F93423C5340B668856F3A05214025EC9F13473C53407BF48C8B1405214050709442483C5340C59D517708052140FBDD3152493C5340C765FD9602052140839F25384E3C5340E8B9585D130521404A781A7A553C534058CDCEFD30052140,154,155,{O}
130,0,Orange,7,O,150.6839604,0102000020E6100000050000002A140BD77E3C5340D6591C846F042140A7A947AF813C53400272BC0E6C042140F16A8925833C53408D32F68371042140CC976C44873C53407CCA71EC780421402CE70112943C534040D726F451042140,156,157,{O}
133,0,Orange,7,O,368.4125774,0102000020E6100000120000005ACE22CA4D3C5340E7EA9FF18EF920402A7260264C3C5340A84F516290F9204034093EC6493C53403B0C2CDF8CF920408B6D6E6F473C53403A0C2CDF8CF920401E15FF77443C5340F25F200890F92040FC7266BB423C5340E50297C79AF920402219726C3D3C534002D6AA5D13FA2040CF5E802B3F3C5340C8F817A981FA20402078F6B93E3C5340C22E3B8895FA2040F47A0C473E3C53406D4D22BC9BFA20401F978F803D3C53407085769CA1FA20407356A0AF3C3C53401F8833E0A4FA20409A8329563C3C5340D93E5CE4AAFA2040F3E5EC123C3C5340D2DE6EF4B0FA204049B312BA3C3C534082198018BAFA2040A207431D3E3C53404C48D5E2D3FA2040793707E93D3C534060500CAEDDFA204090CBDFD73D3C534081E1E6F8DDFA2040,143,71,{O}
134,31,"Red, Violet","1,5","R , V",65.58557924,0102000020E6100000050000000569CF86B53C53401F14AD0741FF2040C8A84F95B53C53401D0FA71345FF2040004EC9CEB53C534040F5B14D5BFF204097FB6F59B63C534051A7D0FD85FF20409D95FE6FB63C5340BDAEBA698EFF2040,89,90,"{R , V}"
135,39,Red,1,R,90.45826657,0102000020E610000005000000F094F7CC6D3D5340B94B981F6E012140164D57066D3D53404D5CE6BE5D01214060B24D1D6A3D5340A1DA3B7036012140781D6737693D53402525EA301E01214049C23B8F683D53406AE5DC250C012140,80,81,{R}
136,40,"Red, Violet","1,5","R , V",209.1799635,0102000020E6100000080000008F5ABCB3513D534042711129170021400C47EF5B4E3D5340C0E1A691F1FF2040CC9C67EC4B3D5340400856D5CBFF204094B57E8D4B3D5340DB22697BBDFF20402C503696493D534080D50E5E8AFF20404CACD768483D53409B3072C26BFF204028D1579D483D5340BBB648B230FF2040E237859D483D53408325357F30FF2040,82,83,"{R , V}"
137,6,Blue,2,B,106.9492984,0102000020E61000000C0000007CDE845B9D3C53409DFEC7CF54FB20403C69C5149D3C534020AAB16E5AFB20406C22C8B39C3C5340009332EC5EFB204088481F739C3C53404017867E60FB2040049CB9159C3C5340006279F160FB2040600EBF539B3C53405FAC6C6461FB20405CC741F8983C534080D6393063FB2040344D2FA1983C53405FDE559263FB20409022CDE5973C534082C2786564FB2040709212FC943C5340DFBEBAAD67FB204068025595903C53406CEE96FF73FB2040703F85C88E3C5340A2B0E65B7AFB2040,51,70,{B}
